gun,state,year,count_guns,latitude,longitude,n_killed,n_injured,fip,state_abbr,population,count_total_guns,gun_percentage,total_guns_per_1M
38 Spl,Virginia,2015,5,37.27626,-77.79816000000001,0,1,51,VA,8361808,221,2.262443438914027,26.42969080371135
380 Auto,Virginia,2015,13,38.09427272727272,-77.41043636363635,0,0,51,VA,8361808,221,5.882352941176471,26.42969080371135
40 SW,Virginia,2015,10,37.5974375,-77.60136250000001,1,1,51,VA,8361808,221,4.524886877828054,26.42969080371135
45 Auto,Virginia,2015,12,38.36752,-77.09311,0,0,51,VA,8361808,221,5.429864253393665,26.42969080371135
9mm,Virginia,2015,25,37.676947826086966,-77.9556956521739,8,4,51,VA,8361808,221,11.312217194570136,26.42969080371135
Handgun,Virginia,2015,99,37.6000987341772,-77.80779367088606,13,23,51,VA,8361808,221,44.796380090497735,26.42969080371135
Rifle,Virginia,2015,20,37.20668947368421,-77.27184210526316,1,2,51,VA,8361808,221,9.049773755656108,26.42969080371135
Shotgun,Virginia,2015,20,37.376774999999995,-77.571475,3,11,51,VA,8361808,221,9.049773755656108,26.42969080371135
12 gauge,Virginia,2016,3,37.2345,-79.72045,2,0,51,VA,8410106,235,1.2765957446808511,27.942572899794605
20 gauge,Virginia,2016,1,38.7007,-78.6668,0,0,51,VA,8410106,235,0.425531914893617,27.942572899794605
22 LR,Virginia,2016,2,36.94755,-79.24615,0,0,51,VA,8410106,235,0.851063829787234,27.942572899794605
308 Win,Virginia,2016,1,36.7677,-76.0252,0,0,51,VA,8410106,235,0.425531914893617,27.942572899794605
357 Mag,Virginia,2016,1,36.8905,-81.7561,1,0,51,VA,8410106,235,0.425531914893617,27.942572899794605
38 Spl,Virginia,2016,4,37.5483,-77.83702500000001,5,1,51,VA,8410106,235,1.702127659574468,27.942572899794605
380 Auto,Virginia,2016,2,37.0477,-76.4813,0,0,51,VA,8410106,235,0.851063829787234,27.942572899794605
40 SW,Virginia,2016,12,37.37903636363637,-77.11744545454545,5,5,51,VA,8410106,235,5.1063829787234045,27.942572899794605
45 Auto,Virginia,2016,3,37.45386666666667,-77.88080000000001,1,0,51,VA,8410106,235,1.2765957446808511,27.942572899794605
9mm,Virginia,2016,12,37.419374999999995,-77.86759166666667,5,5,51,VA,8410106,235,5.1063829787234045,27.942572899794605
Handgun,Virginia,2016,162,37.43165974025975,-78.22516688311688,28,44,51,VA,8410106,235,68.93617021276596,27.942572899794605
Other,Virginia,2016,1,37.5738,-77.5384,0,0,51,VA,8410106,235,0.425531914893617,27.942572899794605
Rifle,Virginia,2016,12,37.45764545454545,-77.89996363636364,9,3,51,VA,8410106,235,5.1063829787234045,27.942572899794605
Shotgun,Virginia,2016,19,37.24945,-79.01988571428572,7,10,51,VA,8410106,235,8.085106382978724,27.942572899794605
12 gauge,Virginia,2017,1,36.9823,-78.2233,0,0,51,VA,8463587,200,0.5,23.63064265777619
22 LR,Virginia,2017,1,36.5818,-79.3867,0,1,51,VA,8463587,200,0.5,23.63064265777619
25 Auto,Virginia,2017,1,36.5818,-79.3867,0,1,51,VA,8463587,200,0.5,23.63064265777619
38 Spl,Virginia,2017,1,,,0,0,51,VA,8463587,200,0.5,23.63064265777619
380 Auto,Virginia,2017,3,37.52883333333333,-78.58096666666667,0,1,51,VA,8463587,200,1.5,23.63064265777619
40 SW,Virginia,2017,8,37.20321428571429,-77.74048571428571,1,2,51,VA,8463587,200,4.0,23.63064265777619
44 Mag,Virginia,2017,1,37.28,-79.9357,0,0,51,VA,8463587,200,0.5,23.63064265777619
45 Auto,Virginia,2017,2,36.63835,-78.83234999999999,0,0,51,VA,8463587,200,1.0,23.63064265777619
9mm,Virginia,2017,21,37.313874999999996,-78.69041000000001,4,9,51,VA,8463587,200,10.5,23.63064265777619
Handgun,Virginia,2017,121,37.54114916666666,-78.07147499999998,12,35,51,VA,8463587,200,60.5,23.63064265777619
Rifle,Virginia,2017,21,37.035152380952375,-78.22012857142856,0,8,51,VA,8463587,200,10.5,23.63064265777619
Shotgun,Virginia,2017,19,37.746615789473694,-78.60542631578946,5,1,51,VA,8463587,200,9.5,23.63064265777619
12 gauge,Virginia,2018,1,39.2894,-78.0956,1,0,51,VA,8501286,32,3.125,3.7641363906590133
22 LR,Virginia,2018,1,37.2304,-80.5644,0,0,51,VA,8501286,32,3.125,3.7641363906590133
357 Mag,Virginia,2018,1,36.934,-76.2151,0,0,51,VA,8501286,32,3.125,3.7641363906590133
380 Auto,Virginia,2018,1,36.934,-76.2151,0,0,51,VA,8501286,32,3.125,3.7641363906590133
45 Auto,Virginia,2018,2,38.027950000000004,-78.03829999999999,1,0,51,VA,8501286,32,6.25,3.7641363906590133
9mm,Virginia,2018,6,37.37395,-77.33823333333333,0,0,51,VA,8501286,32,18.75,3.7641363906590133
Handgun,Virginia,2018,17,37.3385705882353,-77.69354117647057,0,7,51,VA,8501286,32,53.125,3.7641363906590133
Shotgun,Virginia,2018,3,37.1758,-79.24566666666665,2,0,51,VA,8501286,32,9.375,3.7641363906590133
12 gauge,Washington,2015,2,47.36565,-122.549,0,0,53,WA,7163657,470,0.425531914893617,65.60894805544152
22 LR,Washington,2015,40,47.46126052631578,-121.07931578947367,18,10,53,WA,7163657,470,8.51063829787234,65.60894805544152
25 Auto,Washington,2015,3,47.17916666666667,-119.87600000000002,0,1,53,WA,7163657,470,0.6382978723404256,65.60894805544152
300 Win,Washington,2015,1,48.7896,-122.509,0,0,53,WA,7163657,470,0.2127659574468085,65.60894805544152
308 Win,Washington,2015,1,46.7207,-117.164,0,0,53,WA,7163657,470,0.2127659574468085,65.60894805544152
32 Auto,Washington,2015,5,47.7167,-122.3356,1,0,53,WA,7163657,470,1.0638297872340425,65.60894805544152
357 Mag,Washington,2015,10,46.73833333333333,-120.20633333333333,2,3,53,WA,7163657,470,2.127659574468085,65.60894805544152
38 Spl,Washington,2015,11,47.285327272727265,-122.28236363636364,2,3,53,WA,7163657,470,2.3404255319148937,65.60894805544152
380 Auto,Washington,2015,18,47.50903888888888,-121.24000000000001,1,3,53,WA,7163657,470,3.8297872340425534,65.60894805544152
40 SW,Washington,2015,21,47.45009499999999,-120.34109999999998,1,6,53,WA,7163657,470,4.468085106382978,65.60894805544152
410 gauge,Washington,2015,1,48.9404,-122.271,2,0,53,WA,7163657,470,0.2127659574468085,65.60894805544152
44 Mag,Washington,2015,1,47.1008,-122.418,0,0,53,WA,7163657,470,0.2127659574468085,65.60894805544152
45 Auto,Washington,2015,19,47.266210526315774,-120.96773684210527,1,4,53,WA,7163657,470,4.042553191489362,65.60894805544152
9mm,Washington,2015,55,47.2308709090909,-121.5301818181818,9,11,53,WA,7163657,470,11.702127659574469,65.60894805544152
Handgun,Washington,2015,173,47.39865087719299,-121.62036257309943,28,31,53,WA,7163657,470,36.808510638297875,65.60894805544152
Other,Washington,2015,5,47.430220000000006,-120.59,0,2,53,WA,7163657,470,1.0638297872340425,65.60894805544152
Rifle,Washington,2015,67,47.344029230769245,-121.32395384615381,6,5,53,WA,7163657,470,14.25531914893617,65.60894805544152
Shotgun,Washington,2015,37,47.32462432432431,-121.51378378378377,4,5,53,WA,7163657,470,7.872340425531915,65.60894805544152
12 gauge,Washington,2018,1,46.5759,-122.824,0,0,53,WA,7523869,101,0.9900990099009901,13.423944515780379
22 LR,Washington,2018,4,47.553675,-122.3965,1,1,53,WA,7523869,101,3.9603960396039604,13.423944515780379
32 Auto,Washington,2018,1,47.1037,-119.341,0,0,53,WA,7523869,101,0.9900990099009901,13.423944515780379
357 Mag,Washington,2018,3,47.48146666666667,-119.072,0,1,53,WA,7523869,101,2.9702970297029703,13.423944515780379
38 Spl,Washington,2018,2,46.9261,-120.51,1,0,53,WA,7523869,101,1.9801980198019802,13.423944515780379
380 Auto,Washington,2018,3,47.6076,-121.23133333333334,0,1,53,WA,7523869,101,2.9702970297029703,13.423944515780379
40 SW,Washington,2018,1,46.149,-122.874,0,0,53,WA,7523869,101,0.9900990099009901,13.423944515780379
45 Auto,Washington,2018,4,47.41786666666667,-122.687,4,2,53,WA,7523869,101,3.9603960396039604,13.423944515780379
9mm,Washington,2018,7,47.43853333333333,-121.19983333333333,0,5,53,WA,7523869,101,6.930693069306931,13.423944515780379
Handgun,Washington,2018,46,47.38746052631579,-121.99749999999999,8,16,53,WA,7523869,101,45.54455445544554,13.423944515780379
Other,Washington,2018,2,48.0507,-122.255,0,1,53,WA,7523869,101,1.9801980198019802,13.423944515780379
Rifle,Washington,2018,16,47.5447,-120.41087499999998,2,0,53,WA,7523869,101,15.841584158415841,13.423944515780379
Shotgun,Washington,2018,11,47.170890909090915,-121.33963636363637,0,0,53,WA,7523869,101,10.891089108910892,13.423944515780379
12 gauge,West Virginia,2015,2,37.4223,-81.0162,2,0,54,WV,1842050,140,1.4285714285714286,76.00228006840206
22 LR,West Virginia,2015,8,39.01177499999999,-80.834125,3,1,54,WV,1842050,140,5.714285714285714,76.00228006840206
25 Auto,West Virginia,2015,2,38.06595,-81.4402,0,0,54,WV,1842050,140,1.4285714285714286,76.00228006840206
30-30 Win,West Virginia,2015,1,38.2705,-81.8073,0,0,54,WV,1842050,140,0.7142857142857143,76.00228006840206
38 Spl,West Virginia,2015,7,38.31867142857143,-81.65281428571429,2,1,54,WV,1842050,140,5.0,76.00228006840206
380 Auto,West Virginia,2015,10,38.546475,-81.1918125,1,5,54,WV,1842050,140,7.142857142857143,76.00228006840206
40 SW,West Virginia,2015,7,38.108200000000004,-81.69596666666666,0,2,54,WV,1842050,140,5.0,76.00228006840206
44 Mag,West Virginia,2015,1,39.4858,-80.1402,0,0,54,WV,1842050,140,0.7142857142857143,76.00228006840206
45 Auto,West Virginia,2015,7,38.89545714285714,-80.90601428571429,3,0,54,WV,1842050,140,5.0,76.00228006840206
9mm,West Virginia,2015,10,38.18379,-81.72837999999999,2,2,54,WV,1842050,140,7.142857142857143,76.00228006840206
Handgun,West Virginia,2015,63,38.42506666666668,-81.7191904761905,4,14,54,WV,1842050,140,45.0,76.00228006840206
Rifle,West Virginia,2015,10,38.578970000000005,-81.61256,2,3,54,WV,1842050,140,7.142857142857143,76.00228006840206
Shotgun,West Virginia,2015,12,38.349941666666666,-80.31224999999999,3,1,54,WV,1842050,140,8.571428571428571,76.00228006840206
12 gauge,West Virginia,2017,2,39.2495,-79.22685000000001,0,0,54,WV,1817004,170,1.1764705882352942,93.5606085622266
20 gauge,West Virginia,2017,1,39.041,-80.4818,0,0,54,WV,1817004,170,0.5882352941176471,93.5606085622266
22 LR,West Virginia,2017,8,38.590599999999995,-81.43725,1,1,54,WV,1817004,170,4.705882352941177,93.5606085622266
30-30 Win,West Virginia,2017,1,37.4454,-81.1969,0,1,54,WV,1817004,170,0.5882352941176471,93.5606085622266
32 Auto,West Virginia,2017,2,38.52315,-80.97825,0,0,54,WV,1817004,170,1.1764705882352942,93.5606085622266
357 Mag,West Virginia,2017,3,39.44133333333334,-78.63993333333333,1,0,54,WV,1817004,170,1.7647058823529411,93.5606085622266
38 Spl,West Virginia,2017,1,40.0685,-80.6951,0,0,54,WV,1817004,170,0.5882352941176471,93.5606085622266
380 Auto,West Virginia,2017,6,38.68843333333333,-81.10013333333333,3,2,54,WV,1817004,170,3.5294117647058822,93.5606085622266
40 SW,West Virginia,2017,7,39.018071428571425,-81.5041142857143,0,1,54,WV,1817004,170,4.117647058823529,93.5606085622266
410 gauge,West Virginia,2017,1,38.4839,-81.6624,0,1,54,WV,1817004,170,0.5882352941176471,93.5606085622266
44 Mag,West Virginia,2017,1,37.2663,-81.2233,0,0,54,WV,1817004,170,0.5882352941176471,93.5606085622266
45 Auto,West Virginia,2017,5,39.10186,-81.042,0,0,54,WV,1817004,170,2.9411764705882355,93.5606085622266
9mm,West Virginia,2017,16,38.63588125,-81.07647499999999,3,0,54,WV,1817004,170,9.411764705882353,93.5606085622266
Handgun,West Virginia,2017,83,38.771211249999986,-81.155085,14,25,54,WV,1817004,170,48.8235294117647,93.5606085622266
Other,West Virginia,2017,2,39.137100000000004,-79.83845,0,0,54,WV,1817004,170,1.1764705882352942,93.5606085622266
Rifle,West Virginia,2017,12,38.97041666666667,-81.115325,2,3,54,WV,1817004,170,7.0588235294117645,93.5606085622266
Shotgun,West Virginia,2017,19,38.591184210526315,-81.34504736842105,2,9,54,WV,1817004,170,11.176470588235293,93.5606085622266
12 gauge,Wisconsin,2014,2,44.21755,-90.12095,1,0,55,WI,5751525,44,4.545454545454546,7.650144961553675
22 LR,Wisconsin,2014,5,43.081174999999995,-88.991725,3,1,55,WI,5751525,44,11.363636363636363,7.650144961553675
30-06 Spr,Wisconsin,2014,1,44.7684,-91.2891,0,1,55,WI,5751525,44,2.272727272727273,7.650144961553675
32 Auto,Wisconsin,2014,1,42.5825,-87.8242,1,0,55,WI,5751525,44,2.272727272727273,7.650144961553675
357 Mag,Wisconsin,2014,1,43.033,-89.3727,0,0,55,WI,5751525,44,2.272727272727273,7.650144961553675
380 Auto,Wisconsin,2014,1,43.1194,-88.0309,1,0,55,WI,5751525,44,2.272727272727273,7.650144961553675
40 SW,Wisconsin,2014,1,44.5343,-87.9281,0,0,55,WI,5751525,44,2.272727272727273,7.650144961553675
45 Auto,Wisconsin,2014,1,42.8134,-87.8431,0,1,55,WI,5751525,44,2.272727272727273,7.650144961553675
9mm,Wisconsin,2014,3,43.0802,-89.38593333333334,0,0,55,WI,5751525,44,6.818181818181818,7.650144961553675
Handgun,Wisconsin,2014,16,43.320293750000005,-88.72184999999999,2,4,55,WI,5751525,44,36.36363636363637,7.650144961553675
Rifle,Wisconsin,2014,9,44.372255555555554,-90.59435555555554,0,1,55,WI,5751525,44,20.454545454545453,7.650144961553675
Shotgun,Wisconsin,2014,3,43.06656666666667,-88.5482,0,1,55,WI,5751525,44,6.818181818181818,7.650144961553675
12 gauge,Wisconsin,2015,4,42.5235,-89.10865,0,0,55,WI,5760940,381,1.0498687664041995,66.1350404621468
20 gauge,Wisconsin,2015,1,43.077,-87.9485,0,5,55,WI,5760940,381,0.26246719160104987,66.1350404621468
22 LR,Wisconsin,2015,28,43.54711481481481,-88.97103333333332,6,9,55,WI,5760940,381,7.349081364829396,66.1350404621468
25 Auto,Wisconsin,2015,2,43.1978,-88.5747,0,0,55,WI,5760940,381,0.5249343832020997,66.1350404621468
30-30 Win,Wisconsin,2015,1,42.5168,-89.1691,0,0,55,WI,5760940,381,0.26246719160104987,66.1350404621468
308 Win,Wisconsin,2015,2,43.55745,-88.11,1,0,55,WI,5760940,381,0.5249343832020997,66.1350404621468
32 Auto,Wisconsin,2015,5,44.12274,-89.1768,1,0,55,WI,5760940,381,1.3123359580052494,66.1350404621468
357 Mag,Wisconsin,2015,10,43.55341,-88.73046000000001,3,5,55,WI,5760940,381,2.6246719160104988,66.1350404621468
38 Spl,Wisconsin,2015,1,42.9478,-87.9096,0,0,55,WI,5760940,381,0.26246719160104987,66.1350404621468
380 Auto,Wisconsin,2015,8,43.545925000000004,-89.10781250000001,2,1,55,WI,5760940,381,2.099737532808399,66.1350404621468
40 SW,Wisconsin,2015,12,43.37369166666667,-88.35896666666666,3,1,55,WI,5760940,381,3.1496062992125986,66.1350404621468
44 Mag,Wisconsin,2015,2,43.894149999999996,-88.99715,0,0,55,WI,5760940,381,0.5249343832020997,66.1350404621468
45 Auto,Wisconsin,2015,9,43.692866666666674,-88.53537777777777,3,1,55,WI,5760940,381,2.3622047244094486,66.1350404621468
9mm,Wisconsin,2015,28,43.69895714285714,-88.94434642857142,7,9,55,WI,5760940,381,7.349081364829396,66.1350404621468
Handgun,Wisconsin,2015,194,43.4091652849741,-88.93746839378241,24,64,55,WI,5760940,381,50.91863517060367,66.1350404621468
Other,Wisconsin,2015,5,42.70890000000001,-89.32274000000001,0,0,55,WI,5760940,381,1.3123359580052494,66.1350404621468
Rifle,Wisconsin,2015,34,44.113394117647054,-89.70094411764705,5,2,55,WI,5760940,381,8.923884514435695,66.1350404621468
Shotgun,Wisconsin,2015,35,43.811958823529416,-89.13710588235293,6,10,55,WI,5760940,381,9.186351706036746,66.1350404621468
12 gauge,Wisconsin,2016,1,43.1108,-89.2169,0,0,55,WI,5772628,194,0.5154639175257731,33.60687714503689
22 LR,Wisconsin,2016,12,44.091063636363636,-89.95604545454546,1,4,55,WI,5772628,194,6.185567010309279,33.60687714503689
25 Auto,Wisconsin,2016,2,43.073499999999996,-89.38245,0,0,55,WI,5772628,194,1.0309278350515463,33.60687714503689
32 Auto,Wisconsin,2016,1,43.7991,-88.4822,0,0,55,WI,5772628,194,0.5154639175257731,33.60687714503689
357 Mag,Wisconsin,2016,2,42.8818,-88.60775000000001,0,0,55,WI,5772628,194,1.0309278350515463,33.60687714503689
38 Spl,Wisconsin,2016,3,43.334666666666664,-89.45906666666667,1,1,55,WI,5772628,194,1.5463917525773196,33.60687714503689
380 Auto,Wisconsin,2016,3,43.3894,-88.35016666666667,0,0,55,WI,5772628,194,1.5463917525773196,33.60687714503689
40 SW,Wisconsin,2016,11,43.47206,-89.23915000000001,3,2,55,WI,5772628,194,5.670103092783505,33.60687714503689
410 gauge,Wisconsin,2016,1,43.466,-88.0407,0,0,55,WI,5772628,194,0.5154639175257731,33.60687714503689
44 Mag,Wisconsin,2016,1,44.7746,-88.6013,0,0,55,WI,5772628,194,0.5154639175257731,33.60687714503689
45 Auto,Wisconsin,2016,4,42.999275,-88.26870000000001,0,0,55,WI,5772628,194,2.0618556701030926,33.60687714503689
9mm,Wisconsin,2016,22,43.38675909090909,-88.99611363636362,2,5,55,WI,5772628,194,11.34020618556701,33.60687714503689
Handgun,Wisconsin,2016,99,43.335653061224484,-89.19597142857145,7,15,55,WI,5772628,194,51.03092783505155,33.60687714503689
Other,Wisconsin,2016,1,44.7746,-88.6013,0,0,55,WI,5772628,194,0.5154639175257731,33.60687714503689
Rifle,Wisconsin,2016,13,43.695746153846144,-89.48329230769231,5,3,55,WI,5772628,194,6.701030927835052,33.60687714503689
Shotgun,Wisconsin,2016,18,43.64212941176471,-89.37362352941176,3,1,55,WI,5772628,194,9.278350515463918,33.60687714503689
12 gauge,Wisconsin,2017,10,43.897025,-89.07255,0,0,55,WI,5790186,276,3.6231884057971016,47.66686251529744
16 gauge,Wisconsin,2017,2,43.9469,-89.0163,0,0,55,WI,5790186,276,0.7246376811594203,47.66686251529744
20 gauge,Wisconsin,2017,4,43.411525,-88.820075,0,0,55,WI,5790186,276,1.4492753623188406,47.66686251529744
22 LR,Wisconsin,2017,11,44.45486363636363,-89.58373636363636,3,0,55,WI,5790186,276,3.9855072463768115,47.66686251529744
30-30 Win,Wisconsin,2017,2,43.9469,-89.0163,0,0,55,WI,5790186,276,0.7246376811594203,47.66686251529744
32 Auto,Wisconsin,2017,1,43.1785,-89.4506,0,0,55,WI,5790186,276,0.36231884057971014,47.66686251529744
38 Spl,Wisconsin,2017,6,43.3527,-88.799175,1,1,55,WI,5790186,276,2.1739130434782608,47.66686251529744
380 Auto,Wisconsin,2017,5,44.0587,-88.23183999999999,1,0,55,WI,5790186,276,1.8115942028985508,47.66686251529744
40 SW,Wisconsin,2017,15,43.19602857142858,-88.46412142857142,3,2,55,WI,5790186,276,5.434782608695652,47.66686251529744
410 gauge,Wisconsin,2017,1,43.0464,-91.1123,0,0,55,WI,5790186,276,0.36231884057971014,47.66686251529744
44 Mag,Wisconsin,2017,1,42.7866,-88.4233,1,0,55,WI,5790186,276,0.36231884057971014,47.66686251529744
45 Auto,Wisconsin,2017,7,43.39232857142857,-88.95915714285714,1,0,55,WI,5790186,276,2.536231884057971,47.66686251529744
9mm,Wisconsin,2017,24,43.31737499999999,-88.57800416666664,4,5,55,WI,5790186,276,8.695652173913043,47.66686251529744
Handgun,Wisconsin,2017,136,43.30172180451128,-88.94112330827065,13,12,55,WI,5790186,276,49.27536231884058,47.66686251529744
Other,Wisconsin,2017,2,43.2994,-89.0338,0,0,55,WI,5790186,276,0.7246376811594203,47.66686251529744
Rifle,Wisconsin,2017,28,43.43654642857142,-88.81371428571428,9,2,55,WI,5790186,276,10.144927536231885,47.66686251529744
Shotgun,Wisconsin,2017,21,43.45016190476191,-88.76785714285714,1,5,55,WI,5790186,276,7.608695652173913,47.66686251529744
12 gauge,Wisconsin,2018,2,43.071200000000005,-87.97945,0,1,55,WI,5807406,47,4.25531914893617,8.093114206239413
22 LR,Wisconsin,2018,10,43.521910000000005,-89.73084000000001,1,4,55,WI,5807406,47,21.27659574468085,8.093114206239413
357 Mag,Wisconsin,2018,1,44.8022,-91.5057,0,0,55,WI,5807406,47,2.127659574468085,8.093114206239413
38 Spl,Wisconsin,2018,4,43.771150000000006,-88.63804999999999,1,2,55,WI,5807406,47,8.51063829787234,8.093114206239413
380 Auto,Wisconsin,2018,3,43.389,-90.06693333333332,1,1,55,WI,5807406,47,6.382978723404255,8.093114206239413
40 SW,Wisconsin,2018,3,42.928133333333335,-87.96266666666668,0,3,55,WI,5807406,47,6.382978723404255,8.093114206239413
45 Auto,Wisconsin,2018,2,43.0217,-88.0472,0,1,55,WI,5807406,47,4.25531914893617,8.093114206239413
9mm,Wisconsin,2018,7,43.7173,-89.70148333333333,2,3,55,WI,5807406,47,14.893617021276595,8.093114206239413
Handgun,Wisconsin,2018,10,43.1624875,-89.3442375,0,2,55,WI,5807406,47,21.27659574468085,8.093114206239413
Rifle,Wisconsin,2018,2,43.91405,-90.5125,0,0,55,WI,5807406,47,4.25531914893617,8.093114206239413
Shotgun,Wisconsin,2018,3,44.20253333333333,-88.86253333333333,1,0,55,WI,5807406,47,6.382978723404255,8.093114206239413
16 gauge,Idaho,2016,1,43.6169,-116.201,0,0,16,ID,1682380,100,1.0,59.43960341896599
20 gauge,Idaho,2016,1,44.9111,-116.098,0,0,16,ID,1682380,100,1.0,59.43960341896599
22 LR,Idaho,2016,5,44.608374999999995,-116.39500000000001,0,2,16,ID,1682380,100,5.0,59.43960341896599
25 Auto,Idaho,2016,1,43.6169,-116.201,0,0,16,ID,1682380,100,1.0,59.43960341896599
308 Win,Idaho,2016,1,42.3276,-113.175,0,0,16,ID,1682380,100,1.0,59.43960341896599
357 Mag,Idaho,2016,1,46.745,-116.997,0,0,16,ID,1682380,100,1.0,59.43960341896599
38 Spl,Idaho,2016,4,43.31673333333333,-112.901,1,1,16,ID,1682380,100,4.0,59.43960341896599
