,Unnamed: 0,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
370,10768,119151,2014-03-27,New York,Bronx,0,1,40.9052,-73.8475,0.1205,0.221,0.659,-0.3586,True
371,10779,119146,2014-03-27,New York,Bronx,0,1,40.8185,-73.922,0.08542857142857144,0.1591428571428571,0.7554285714285714,-0.06831428571428573,True
372,10840,119320,2014-03-27,New York,Queens,2,0,40.6979,-73.8994,0.2615,0.0,0.7384999999999999,0.49725,True
373,10926,119646,2014-03-28,New York,Staten Island,2,1,40.6085,-74.078,0.254,0.19,0.556,0.2023,True
374,10938,119483,2014-03-28,New York,Rochester,0,1,43.1478,-77.6261,0.0,0.23,0.77,-0.4003,True
375,10942,121825,2014-03-28,New York,Queens,2,0,40.6979,-73.8994,0.2615,0.0,0.7384999999999999,0.49725,True
376,10985,119987,2014-03-28,New York,Poughkeepsie,0,0,41.6986,-73.9084,0.0,0.27399999999999997,0.726,-0.7506,True
378,11000,119994,2014-03-29,New York,Newburgh,0,0,41.5058,-74.0132,0.1005,0.16,0.7390000000000001,-0.2042,True
379,11009,119884,2014-03-29,New York,Brooklyn,1,0,40.6723,-73.8756,0.204,0.15666666666666668,0.6393333333333334,0.15843333333333331,True
380,11045,178450,2014-03-29,New York,Buffalo,1,0,42.8991,-78.8366,0.0,0.375,0.625,-0.34,True
381,11047,121473,2014-03-29,New York,Brooklyn,1,0,40.6619,-73.9029,0.21600000000000003,0.10800000000000001,0.6759999999999999,0.35705000000000003,True
383,11067,120272,2014-03-29,New York,Lockport,0,0,43.1778,-78.6931,0.038,0.19366666666666668,0.7683333333333334,-0.285,True
384,11088,120450,2014-03-29,New York,Bronx,0,1,40.8371,-73.8654,0.0,0.33966666666666673,0.6603333333333333,-0.5599666666666666,True
385,11131,120345,2014-03-30,New York,Queens,1,1,40.6894,-73.8037,0.0,0.162,0.8380000000000001,-0.17,True
387,11199,121476,2014-03-30,New York,Brooklyn,1,1,40.6886,-73.9306,0.08475,0.1635,0.7515000000000001,-0.2256,True
392,11346,130804,2014-03-31,New York,Rochester,0,0,43.1682,-77.6019,0.04475,0.08825,0.867,-0.06570000000000001,True
394,11438,130921,2014-04-01,New York,Buffalo,0,1,42.8963,-78.8833,0.08966666666666667,0.111,0.7993333333333332,0.02716666666666665,True
395,11446,121336,2014-04-01,New York,Jamestown,0,0,42.1082,-79.2218,0.061666666666666675,0.17166666666666666,0.7666666666666666,-0.3208666666666667,True
396,11468,124075,2014-04-01,New York,Brooklyn,0,0,40.7096,-73.9589,0.11275,0.14287499999999995,0.744375,-0.1151125,True
397,11524,124071,2014-04-02,New York,Brooklyn,0,2,40.7019,-73.937,0.1412,0.0906,0.768,0.06462000000000001,True
398,11569,121523,2014-04-02,New York,Mount Vernon,1,0,40.9221,-73.818,0.1976,0.16340000000000002,0.639,-0.014760000000000006,True
399,11572,121820,2014-04-02,New York,Manhattan,1,0,40.8138,-73.9499,0.0515,0.14650000000000002,0.8019374999999999,-0.16496249999999998,True
400,11613,121598,2014-04-02,New York,Staten Island,1,0,40.6334,-74.1652,0.0,0.255,0.745,-0.34,True
402,11659,121809,2014-04-03,New York,Newburgh,0,0,41.5012,-74.0213,0.8079999999999999,0.0,0.192,0.6369,True
403,11667,121600,2014-04-03,New York,Rochester,0,1,43.1748,-77.6132,0.0,0.0,1.0,0.0,True
404,11738,121978,2014-04-03,New York,Bronx,0,2,40.8338,-73.8774,0.05,0.055333333333333325,0.8943333333333333,-0.0351,True
405,11747,121633,2014-04-03,New York,Buffalo,0,0,42.9059,-78.8058,0.098,0.124,0.777,-0.128,True
407,11764,121967,2014-04-04,New York,Brooklyn,0,0,40.6868,-73.9388,0.1015,0.116,0.7825,0.002399999999999985,True
408,11857,121944,2014-04-04,New York,Newburgh,0,0,41.5105,-74.0254,0.2104,0.13599999999999998,0.6534000000000001,-0.01018,True
409,11931,122355,2014-04-05,New York,Niagara Falls,0,0,43.0952,-79.0279,0.076,0.3295,0.5945,-0.4248,True
410,11943,123511,2014-04-05,New York,Brooklyn,0,0,40.6934,-73.9089,0.1912,0.16019999999999998,0.6489999999999999,0.17748000000000005,True
411,11970,123508,2014-04-05,New York,Ridgewood,0,0,40.6953,-73.9035,0.17325000000000002,0.10925,0.71775,0.18185,True
412,12008,177327,2014-04-05,New York,Buffalo,0,0,42.9227,-78.8068,0.055,0.25533333333333336,0.6896666666666667,-0.25383333333333336,True
413,12031,123051,2014-04-06,New York,Brooklyn,1,0,40.7035,-73.9223,0.087,0.15875,0.754,-0.16775,True
414,12072,122758,2014-04-06,New York,Buffalo,0,2,42.917,-78.8106,0.0,0.206,0.794,-0.4697,True
415,12075,122753,2014-04-06,New York,Brooklyn,0,3,40.6512,-73.9437,0.11199999999999999,0.15966666666666665,0.7280000000000001,-0.0005999999999999893,True
416,12080,123053,2014-04-06,New York,Bronx,1,0,40.8741,-73.90899999999998,0.07200000000000001,0.37775,0.55025,-0.321725,True
419,12132,123039,2014-04-06,New York,Brooklyn,1,0,40.646,-73.9494,0.1386666666666667,0.14466666666666667,0.7164999999999999,-0.08838333333333333,True
421,12168,124947,2014-04-06,New York,Brooklyn,1,0,40.6869,-73.9391,0.11699999999999999,0.07400000000000001,0.809,0.2944,True
422,12184,122760,2014-04-07,New York,Buffalo,0,1,42.9145,-78.8223,0.0,0.4483333333333333,0.5516666666666666,-0.6587333333333333,True
423,12293,123296,2014-04-08,New York,Albany,0,0,42.6415,-73.7801,0.207,0.077,0.7159999999999999,0.29050000000000004,True
425,12437,125887,2014-04-09,New York,Albany,0,0,42.6393,-73.7868,0.207,0.077,0.7159999999999999,0.29050000000000004,True
426,12441,124078,2014-04-09,New York,Poughkeepsie,0,0,41.6967,-73.9061,0.0,0.22050000000000006,0.7795,-0.5453,True
427,12459,124077,2014-04-09,New York,Poughkeepsie,0,1,41.706,-73.9182,0.0,0.27399999999999997,0.726,-0.7506,True
431,12562,140422,2014-04-10,New York,Bethlehem,0,0,42.61600000000001,-73.8391,0.083,0.09,0.8270000000000001,-0.02115,True
435,12874,125885,2014-04-12,New York,Albany,0,1,42.6588,-73.7611,0.052333333333333336,0.21133333333333332,0.7363333333333334,-0.3194666666666667,True
436,12889,125235,2014-04-12,New York,Queens,2,0,40.7487,-73.9384,0.0678,0.1528,0.7794000000000001,-0.1583,True
437,12906,125099,2014-04-12,New York,Brooklyn,0,2,40.669,-73.8766,0.086,0.171,0.743,-0.3182,True
439,12935,126756,2014-04-12,New York,Brooklyn,0,0,40.6737,-73.9957,0.0,0.23399999999999999,0.7659999999999999,-0.636,True
441,13014,125248,2014-04-13,New York,Brooklyn,1,0,40.6959,-73.9735,0.0875,0.1015,0.8109999999999999,-0.042849999999999985,True
444,13160,125879,2014-04-14,New York,Buffalo,0,1,42.9263,-78.8222,0.1282,0.25420000000000004,0.6174,-0.35841999999999996,True
447,13244,126264,2014-04-15,New York,Bronx,1,0,40.8528,-73.8819,0.16225,0.25549999999999995,0.5820000000000001,-0.19385,True
449,13329,126964,2014-04-16,New York,Freeport,0,0,40.6594,-73.5888,0.251,0.10300000000000001,0.6459999999999999,0.5319,True
451,13372,126018,2014-04-16,New York,Freeport,0,0,40.6592,-73.5914,0.251,0.10300000000000001,0.6459999999999999,0.5319,True
452,13376,126007,2014-04-16,New York,Utica,1,0,43.0915,-75.2456,0.0966,0.09300000000000001,0.8103999999999999,-0.05338,True
454,13421,126261,2014-04-16,New York,Buffalo,0,3,42.8963,-78.8833,0.08966666666666667,0.111,0.7993333333333332,0.02716666666666665,True
455,13481,126762,2014-04-17,New York,Albany,0,1,42.6415,-73.7758,0.207,0.077,0.7159999999999999,0.29050000000000004,True
456,13496,126966,2014-04-17,New York,Brooklyn,1,0,40.6926,-73.915,0.0,0.2335,0.7665,-0.53415,True
457,13528,126253,2014-04-17,New York,Poughkeepsie,0,0,41.7004,-73.9172,0.0,0.2886666666666667,0.7113333333333335,-0.34,True
459,13586,269772,2014-04-18,New York,Philadelphia,0,0,44.157,-75.7179,0.0,0.27699999999999997,0.7230000000000001,-0.4922,True
464,13818,127865,2014-04-19,New York,Bronx,0,1,40.8232,-73.8669,0.0,0.196,0.804,-0.29600000000000004,True
465,13857,127863,2014-04-20,New York,Niagara Falls,0,1,43.0867,-78.9596,0.12033333333333332,0.279,0.601,-0.2194,True
466,13931,127938,2014-04-20,New York,Bronx,0,1,40.8303,-73.8947,0.03,0.1648,0.805,-0.24064,True
467,13946,221909,2014-04-20,New York,New Paltz,1,1,41.74800000000001,-74.0837,0.0,0.444,0.556,-0.34,True
468,13972,128723,2014-04-20,New York,Poughkeepsie,0,1,41.6997,-73.9207,0.0,0.2886666666666667,0.7113333333333335,-0.34,True
470,14052,127934,2014-04-21,New York,Poughkeepsie,0,0,41.69600000000001,-73.9071,0.0,0.2886666666666667,0.7113333333333335,-0.34,True
471,14084,127981,2014-04-21,New York,Albany,0,1,42.6727,-73.7779,0.267,0.0,0.733,0.7351,True
473,14158,127941,2014-04-22,New York,Bronx,0,2,40.8205,-73.9227,0.0905,0.098125,0.8115,0.07916249999999997,True
474,14162,127943,2014-04-22,New York,Bronx,0,1,40.8448,-73.9085,0.0,0.28900000000000003,0.7110000000000001,-0.40835,True
475,14184,128720,2014-04-22,New York,Rochester,0,0,43.1734,-77.5925,0.09699999999999999,0.255,0.648,-0.28005,True
476,14204,128309,2014-04-22,New York,Bronx,0,1,40.8752,-73.8665,0.054200000000000005,0.18646666666666667,0.7593333333333333,-0.22754666666666665,True
477,14237,129263,2014-04-23,New York,Staten Island,0,0,40.6312,-74.1565,0.0,0.473,0.527,-0.4003,True
481,14385,129260,2014-04-24,New York,Bronx,0,2,40.8168,-73.8871,0.156,0.10400000000000001,0.74,0.2792,True
482,14443,128726,2014-04-24,New York,Queens,0,1,40.7487,-73.9384,0.0,0.1235,0.8765000000000001,-0.2787,True
484,14594,129741,2014-04-25,New York,Poughkeepsie,0,0,41.6983,-73.9184,0.0,0.2886666666666667,0.7113333333333335,-0.34,True
485,14599,129309,2014-04-25,New York,Buffalo,0,1,42.9125,-78.8072,0.0,0.13733333333333336,0.8626666666666667,-0.3131333333333333,True
487,14650,129579,2014-04-26,New York,Brooklyn,1,0,40.6578,-73.9284,0.0,0.2005,0.7995,-0.34,True
488,14670,129792,2014-04-26,New York,Buffalo,0,1,42.9286,-78.8044,0.078,0.282625,0.6393749999999999,-0.30086250000000003,True
490,14699,327284,2014-04-26,New York,Niagara Falls,0,0,43.0951,-79.0424,0.0,0.3477500000000001,0.65225,-0.554175,True
492,14715,129583,2014-04-26,New York,Bronx,1,0,40.8226,-73.9204,0.037000000000000005,0.0776,0.8855999999999999,-0.01998000000000002,True
496,14743,130107,2014-04-26,New York,Newburgh,0,2,41.4997,-74.0175,0.171,0.0,0.8290000000000001,0.5719,True
498,14814,130489,2014-04-27,New York,Bronx,0,1,40.8291,-73.9055,0.0,0.444,0.556,-0.34,True
499,14928,296940,2014-04-28,New York,Rochester,0,0,43.1682,-77.6019,0.0,0.231,0.769,-0.34,True
501,15074,130567,2014-04-29,New York,Pelham,0,1,40.915,-73.8069,0.19228571428571425,0.07714285714285715,0.7305714285714286,0.13568571428571433,True
502,15143,134722,2014-04-29,New York,Manhattan,0,1,40.7121,-73.9883,0.08800000000000001,0.125,0.78675,-0.11945,True
503,15149,193466,2014-04-29,New York,Brooklyn,0,3,40.6896,-73.9671,0.11566666666666668,0.1555,0.7290000000000001,-0.11068333333333336,True
504,15153,136646,2014-04-30,New York,New York (New York City),0,0,40.7495,-73.9893,0.08794736842105264,0.22610526315789475,0.6858947368421052,-0.3278947368421053,True
510,15299,132257,2014-05-01,New York,Johnstown,0,0,43.0067,-74.3676,0.218,0.2425,0.5395,-0.159,True
511,15305,131077,2014-05-01,New York,Albany,0,1,42.6644,-73.7701,0.1715,0.23425,0.59425,-0.0934,True
512,15316,131805,2014-05-01,New York,Albany,1,0,42.6375,-73.7614,0.014125,0.3135,0.6723750000000001,-0.5089625,True
514,15364,292424,2014-05-01,New York,Buffalo,0,0,42.8963,-78.8833,0.17,0.319,0.511,-0.2577,True
515,15384,131604,2014-05-01,New York,Yonkers,1,1,40.9401,-73.889,0.04175,0.127,0.83125,-0.024549999999999992,True
516,15399,132094,2014-05-02,New York,Buffalo,0,1,42.9104,-78.8544,0.0,0.63,0.37,-0.8177,True
517,15400,132078,2014-05-02,New York,Queens,0,1,40.6066,-73.7557,0.0425,0.305,0.6525,-0.5641,True
519,15516,131610,2014-05-02,New York,Brooklyn,0,1,40.6868,-73.9388,0.096,0.09699999999999999,0.8069999999999999,-0.02200000000000002,True
520,15575,131658,2014-05-03,New York,Manhattan,0,0,40.7495,-73.9893,0.07804,0.19016,0.7317600000000001,-0.232192,True
521,15585,131894,2014-05-03,New York,New Rochelle,0,0,40.9177,-73.7875,0.05625,0.298,0.64575,-0.4525250000000001,True
522,15601,131650,2014-05-03,New York,Syracuse,0,0,43.0652,-76.1496,0.0,0.128,0.872,-0.4215,True
523,15726,132225,2014-05-04,New York,Rochester,1,0,43.1708,-77.6466,0.2595,0.39399999999999996,0.34650000000000003,-0.09610000000000002,True
524,15738,132245,2014-05-04,New York,Albany,0,0,42.6637,-73.7664,0.1275,0.348,0.5245,-0.36345,True
525,15744,131892,2014-05-04,New York,Rochester,1,0,43.1451,-77.6519,0.252,0.213,0.535,0.0762,True
526,15810,132223,2014-05-05,New York,Hempstead,2,0,40.6989,-73.6047,0.0,0.375,0.625,-0.34,True
527,15818,132227,2014-05-05,New York,Buffalo,0,1,42.8994,-78.8434,0.0,0.45899999999999996,0.541,-0.6249,True
528,15837,132229,2014-05-05,New York,Bronx,0,1,40.8271,-73.8701,0.062,0.42100000000000004,0.517,-0.8555,True
530,15907,132543,2014-05-06,New York,Brooklyn,0,1,40.6647,-73.9057,0.21100000000000002,0.106,0.6829999999999999,0.4021,True
531,15909,132541,2014-05-06,New York,Buffalo,0,0,42.9139,-78.8549,0.0,0.63,0.37,-0.8177,True
534,15999,148432,2014-05-06,New York,Buffalo,1,0,42.9478,-78.8699,0.0,0.0,1.0,0.0,True
535,16008,133059,2014-05-06,New York,Mount Vernon,0,1,40.9049,-73.8314,0.06866666666666668,0.139,0.7919999999999999,-0.04849999999999999,True
537,16094,148415,2014-05-07,New York,Manhattan,0,1,40.8179,-73.938,0.052833333333333336,0.11283333333333333,0.8341666666666666,-0.08271666666666667,True
538,16101,148427,2014-05-07,New York,Syracuse,0,1,43.0649,-76.149,0.0355,0.2615,0.7030000000000001,-0.6467499999999999,True
539,16125,225636,2014-05-07,New York,Queens,0,0,40.7476,-73.8822,0.166,0.0,0.8340000000000001,0.4199,True
540,16127,133078,2014-05-07,New York,Bronx,0,1,40.8126,-73.9292,0.1295,0.0925,0.778,0.13125,True
541,16131,133080,2014-05-07,New York,Bronx,0,1,40.8151,-73.9194,0.06,0.17600000000000002,0.764,-0.25895,True
542,16253,134610,2014-05-08,New York,Bronx,1,0,40.8749,-73.865,0.033529411764705884,0.289235294117647,0.6772941176470589,-0.4999705882352941,True
543,16363,133426,2014-05-09,New York,Bronx,2,0,40.8852,-73.8303,0.10300000000000001,0.0,0.897,0.128,True
547,16551,178227,2014-05-11,New York,Syracuse,1,1,43.0339,-76.152,0.212,0.182,0.606,0.1027,True
548,16562,134581,2014-05-11,New York,Albany,1,0,42.6458,-73.7548,0.014125,0.3135,0.6723750000000001,-0.5089625,True
550,16608,134520,2014-05-11,New York,Bronx,0,1,40.8603,-73.89399999999998,0.13062500000000002,0.18,0.6895,-0.2206875,True
551,16652,137686,2014-05-11,New York,Syracuse,0,0,43.0355,-76.1647,0.0,0.316,0.684,-0.6222,True
552,16658,134506,2014-05-11,New York,Bronx,1,1,40.8319,-73.851,0.11199999999999999,0.42100000000000004,0.467,-0.765,True
553,16668,134608,2014-05-11,New York,Bronx,1,0,40.8794,-73.8601,0.03429411764705882,0.2522941176470588,0.7134117647058824,-0.48523529411764704,True
554,16749,135488,2014-05-12,New York,Buffalo,0,2,42.9381,-78.8104,0.1022857142857143,0.264,0.6337142857142857,-0.3541285714285714,True
555,16798,135527,2014-05-12,New York,Brooklyn,0,0,40.6771,-73.9081,0.244,0.0,0.7559999999999999,0.4404,True
556,16807,135491,2014-05-13,New York,Bronx,0,1,40.8412,-73.9094,0.13333333333333333,0.12066666666666664,0.7463333333333333,0.015600000000000022,True
557,16820,135552,2014-05-13,New York,Niagara Falls,0,1,43.0965,-79.0552,0.0,0.33399999999999996,0.6659999999999999,-0.5248,True
558,16829,135543,2014-05-13,New York,Buffalo,0,1,42.82,-78.8322,0.0935,0.3895,0.517,-0.77205,True
559,16859,137475,2014-05-13,New York,Brooklyn,0,0,40.6938,-73.9913,0.09088888888888888,0.21444444444444447,0.6946666666666667,-0.31006666666666666,True
563,17230,144030,2014-05-16,New York,Kingston,0,0,41.9361,-73.9951,0.258,0.24,0.502,-0.1047,True
565,17248,135485,2014-05-16,New York,Manhattan,1,0,40.7516,-73.9652,0.0496,0.1313,0.8189,-0.2033,True
569,17469,168563,2014-05-17,New York,Niagara Falls,0,3,43.0915,-79.0389,0.07933333333333333,0.163,0.7576666666666667,-0.3305666666666667,True
570,17483,137473,2014-05-17,New York,Bronx,0,1,40.8996,-73.8522,0.0,0.1965,0.8035,-0.5246166666666667,True
571,17487,137470,2014-05-17,New York,Bronx,0,1,40.8725,-73.8256,0.29600000000000004,0.0,0.7040000000000001,0.7096,True
572,17497,137488,2014-05-17,New York,Queens,0,1,40.7329,-73.8101,0.08800000000000001,0.136,0.7759999999999999,-0.2755,True
573,17523,137483,2014-05-18,New York,Brooklyn,0,2,40.6884,-73.8875,0.10300000000000001,0.079,0.8180000000000001,0.07045000000000004,True
575,17600,141044,2014-05-18,New York,Manhattan,0,1,40.7881,-73.9443,0.0625,0.363,0.5745,-0.3977500000000001,True
576,17606,137462,2014-05-18,New York,Manhattan,0,1,40.7495,-73.9893,0.09573333333333336,0.17473333333333332,0.7294999999999999,-0.16585666666666668,True
577,17613,137460,2014-05-18,New York,Brooklyn,1,0,40.6561,-73.9396,0.0,0.22366666666666668,0.7763333333333334,-0.42196666666666666,True
578,17750,140545,2014-05-19,New York,Bronx,0,1,40.8241,-73.9087,0.09641666666666666,0.17533333333333334,0.7280833333333333,-0.13333333333333333,True
580,17783,137468,2014-05-19,New York,Bronx,0,2,40.8694,-73.8528,0.02405,0.1904,0.7856000000000001,-0.37994,True
581,17815,141986,2014-05-20,New York,Manhattan,0,0,40.7749,-73.9591,0.045500000000000006,0.2,0.7546666666666666,-0.3021,True
583,17985,137458,2014-05-21,New York,Bronx,1,0,40.885,-73.8431,0.121,0.0,0.879,0.4404,True
584,18011,137485,2014-05-21,New York,Queens,0,0,40.6915,-73.8525,0.0,0.0,1.0,0.0,True
585,18139,142262,2014-05-22,New York,Rochester,0,1,43.1524,-77.6316,0.128,0.36200000000000004,0.51,-0.6808,True
587,18261,140409,2014-05-23,New York,Hempstead,1,0,40.714,-73.6161,0.0,0.0,1.0,0.0,True
589,18361,140152,2014-05-23,New York,Buffalo,0,0,42.9152,-78.8973,0.0,0.655,0.345,-0.6908,True
591,18487,140150,2014-05-24,New York,Buffalo,0,1,42.919,-78.8022,0.0,0.235,0.765,-0.4659333333333334,True
592,18523,140011,2014-05-25,New York,Manhattan,0,2,40.7511,-73.9868,0.06955555555555556,0.1763703703703704,0.7540370370370371,-0.24556296296296296,True
596,18553,140046,2014-05-25,New York,Bronx,0,0,40.8491,-73.9173,0.09655555555555556,0.19733333333333336,0.7062222222222222,-0.1102111111111111,True
597,18557,140042,2014-05-25,New York,Brooklyn,1,0,40.6622,-73.9227,0.04,0.358,0.602,-0.60754,True
598,18615,140078,2014-05-25,New York,Bronx,0,1,40.845,-73.8824,0.0,0.0986923076923077,0.901307692307692,-0.3005153846153846,True
599,18619,140076,2014-05-25,New York,Brooklyn,0,0,40.6856,-73.9564,0.0,0.12033333333333332,0.8796666666666667,-0.2701666666666667,True
601,18686,140028,2014-05-26,New York,Brooklyn,1,0,40.658,-73.8924,0.2035,0.1235,0.6729999999999999,0.0847,True
606,18792,139975,2014-05-26,New York,North Great River,0,0,40.7499,-73.1677,0.122,0.203,0.675,-0.3612,True
608,18801,139973,2014-05-26,New York,East Islip,0,0,40.7329,-73.1867,0.28,0.32,0.4,0.1027,True
609,18824,140358,2014-05-26,New York,Islip,1,0,40.7795,-73.1869,0.0,0.278,0.722,-0.4003,True
611,18840,140030,2014-05-27,New York,Brooklyn,1,0,40.6455,-74.0124,0.084,0.13,0.7859999999999999,-0.0261,True
612,18853,140842,2014-05-27,New York,Mount Vernon,0,1,40.9144,-73.8364,0.0905,0.047,0.8625,0.1691,True
613,18856,140000,2014-05-27,New York,Manhattan,0,1,40.8651,-73.9219,0.1465,0.248125,0.605375,-0.2012875,True
616,18964,140066,2014-05-27,New York,Niagara Falls,0,1,43.1067,-79.0397,0.0,0.16699999999999998,0.8330000000000001,-0.2927333333333333,True
620,19078,592195,2014-05-28,New York,Brooklyn,0,0,40.6937,-73.9913,0.05758333333333333,0.2255,0.7168333333333333,-0.3847666666666667,True
622,19274,141772,2014-05-29,New York,Brooklyn,1,0,40.6715,-73.9395,0.1911111111111111,0.2107777777777778,0.5982222222222222,0.015244444444444413,True
623,19304,140840,2014-05-30,New York,Schenectady,0,0,42.8223,-73.9266,0.084,0.185,0.7315,-0.106,True
624,19323,144306,2014-05-30,New York,Brooklyn,0,1,40.6406,-73.9557,0.072375,0.184625,0.7428750000000001,-0.2443375,True
625,19339,142938,2014-05-30,New York,Syracuse,0,1,43.0455,-76.1668,0.04,0.094,0.866,-0.26335,True
627,19422,141745,2014-05-30,New York,Jamestown,0,0,42.0996,-79.2436,0.0,0.255,0.745,-0.34,True
628,19439,141779,2014-05-31,New York,Brooklyn,0,1,40.6964,-73.9774,0.0,0.1882,0.8118000000000001,-0.46868000000000004,True
629,19448,141777,2014-05-31,New York,Brooklyn,0,2,40.669,-73.898,0.11825,0.18625000000000005,0.6955,-0.176425,True
631,19452,141774,2014-05-31,New York,Brooklyn,0,1,40.6389,-74.0252,0.2525,0.1255,0.6214999999999999,0.15525,True
632,19487,141757,2014-05-31,New York,New York (Manhattan),0,1,40.8135,-73.9513,0.0575,0.2655,0.677,-0.4972166666666667,True
633,19494,141762,2014-05-31,New York,Brooklyn,0,3,40.6736,-73.9362,0.18628571428571425,0.12714285714285714,0.6867142857142857,0.16367142857142855,True
639,19566,141764,2014-05-31,New York,Brooklyn,0,1,40.6938,-73.9913,0.06281818181818181,0.1968181818181818,0.7402727272727273,-0.3383636363636364,True
640,19594,225920,2014-05-31,New York,Rochester,0,0,43.1682,-77.6019,0.0,0.48,0.52,-0.6753,True
641,19595,141767,2014-05-31,New York,Brooklyn,0,2,40.6938,-73.9913,0.06281818181818181,0.1968181818181818,0.7402727272727273,-0.3383636363636364,True
